,mean,sigma
0,73.09154913162645,37.28288661906356
1,177.43657557212418,35.649537916611685
2,0.005316435516103777,2.375554780774195
3,0.2786713793042835,0.23283212966351755
4,1.0712829516641882,0.8257214394707258
5,1.1988187496970768,0.9148600341639261
6,0.008317895605168466,2.2817958223530455
7,63.235314157077774,32.37084054588649
8,0.8601080652359391,0.6674157914707509
9,112.14248886964656,49.0503220649096
10,84.9541465740021,51.21326857867388
11,-0.09538477320933213,0.545556513366694
12,316.53803794793873,116.99632249876963
13,0.03581870226086424,0.9993621287490153
14,110.32843655479662,60.74830668512807
15,0.009010035348030984,1.0724508489742446
16,69.88273809763746,33.143434517299255
17,0.008738485868767552,1.0880901386159134
